237,67,0,12
239,67,0,22
238,67,0,21
236,67,0,11
240,68,0,11
241,68,0,12
242,68,0,21
243,68,0,22
244,69,0,11
245,69,0,12
246,69,0,21
247,69,0,22
250,71,0,21
251,71,0,22
248,71,0,11
249,71,0,12
255,72,1,22
254,72,0,21
253,72,0,12
252,72,1,11
256,73,1,11
257,73,1,12
258,73,0,21
259,73,0,22
260,74,1,11
261,74,0,12
262,74,1,21
263,74,1,22
266,75,1,21
265,75,0,12
264,75,0,11
267,75,0,22
268,77,0,11
269,77,1,12
270,77,0,21
271,77,1,22
273,78,1,12
272,78,1,11
274,78,1,21
275,78,1,22
276,79,0,11
277,79,0,12
278,79,0,21
279,79,1,22
280,80,1,11
281,80,0,12
282,80,0,21
283,80,0,22
284,81,0,11
285,81,0,12
286,81,0,21
287,81,0,22
290,82,1,21
291,82,0,22
289,82,1,12
288,82,1,11
295,83,0,22
294,83,0,21
293,83,0,12
292,83,0,11
297,84,0,12
296,84,0,11
298,84,0,21
299,84,0,22
302,85,1,21
301,85,1,12
300,85,1,11
303,85,0,22
307,86,1,22
304,86,1,11
305,86,0,12
306,86,1,21
308,87,0,11
310,87,0,21
309,87,1,12
311,87,0,22
313,88,1,12
314,88,1,21
315,88,1,22
312,88,1,11
319,89,0,22
316,89,0,11
317,89,0,12
318,89,0,21
320,90,1,11
322,90,1,21
323,90,0,22
321,90,0,12
324,91,0,11
325,91,0,12
327,91,1,22
326,91,0,21
328,93,0,11
330,93,0,21
329,93,0,12
331,93,0,22
333,94,0,12
334,94,0,21
335,94,0,22
332,94,0,11
336,95,0,11
337,95,0,12
338,95,0,21
339,95,0,22
340,96,0,11
343,96,0,22
342,96,0,21
341,96,0,12
347,98,0,22
346,98,0,21
345,98,0,12
344,98,0,11
348,99,0,11
351,99,0,22
350,99,0,21
349,99,0,12
353,101,1,12
354,101,1,21
355,101,0,22
352,101,0,11
356,102,0,11
357,102,0,12
358,102,0,21
359,102,0,22
360,103,1,11
361,103,1,12
362,103,0,21
363,103,0,22
364,104,1,11
365,104,1,12
367,104,0,22
366,104,1,21
368,105,0,11
369,105,1,12
370,105,1,21
371,105,0,22
372,106,1,11
373,106,0,12
374,106,1,21
375,106,1,22
379,108,0,22
378,108,0,21
377,108,0,12
376,108,0,11
381,109,0,12
382,109,0,21
383,109,0,22
380,109,0,11
384,110,0,11
385,110,0,12
386,110,0,21
387,110,0,22
391,111,1,22
390,111,0,21
389,111,1,12
388,111,1,11
392,112,0,11
395,112,0,22
394,112,0,21
393,112,0,12
399,113,0,22
398,113,0,21
397,113,1,12
396,113,0,11
401,114,0,12
403,114,0,22
400,114,0,11
402,114,0,21
404,115,0,11
405,115,1,12
406,115,0,21
407,115,1,22
409,116,0,12
410,116,0,21
411,116,0,22
408,116,0,11
414,117,0,21
412,117,0,11
415,117,0,22
413,117,0,12
416,118,1,11
417,118,0,12
418,118,1,21
419,118,0,22
423,119,0,22
422,119,0,21
421,119,0,12
420,119,0,11
424,120,0,11
427,120,0,22
426,120,0,21
425,120,0,12
428,121,1,11
429,121,0,12
430,121,1,21
431,121,0,22
434,122,1,21
432,122,0,11
433,122,0,12
435,122,0,22
436,124,0,11
437,124,0,12
439,124,0,22
438,124,0,21
443,125,0,22
442,125,0,21
441,125,0,12
440,125,0,11
445,126,0,12
447,126,0,22
446,126,0,21
444,126,0,11
448,127,1,11
450,127,1,21
451,127,1,22
449,127,1,12
453,128,0,12
454,128,0,21
455,128,0,22
452,128,1,11
457,129,0,12
458,129,0,21
459,129,0,22
456,129,0,11
460,130,0,11
461,130,0,12
462,130,0,21
463,130,0,22
467,131,0,22
466,131,0,21
465,131,0,12
464,131,0,11
468,132,0,11
469,132,1,12
470,132,1,21
471,132,1,22
475,133,0,22
473,133,0,12
472,133,0,11
474,133,0,21
479,134,0,22
477,134,0,12
478,134,0,21
476,134,0,11
483,135,0,22
481,135,0,12
482,135,0,21
480,135,1,11
487,136,0,22
486,136,0,21
485,136,0,12
484,136,1,11
489,137,1,12
488,137,0,11
491,137,0,22
490,137,0,21
495,138,0,22
492,138,1,11
493,138,0,12
494,138,0,21
496,139,0,11
497,139,0,12
498,139,0,21
499,139,0,22
503,140,0,22
502,140,0,21
501,140,0,12
500,140,0,11
505,142,0,12
506,142,0,21
507,142,0,22
504,142,0,11
511,143,0,22
510,143,0,21
509,143,0,12
508,143,0,11
514,144,0,21
515,144,0,22
512,144,0,11
513,144,0,12
518,145,0,21
516,145,0,11
519,145,0,22
517,145,0,12
520,146,0,11
521,146,1,12
522,146,1,21
523,146,0,22
527,148,0,22
526,148,1,21
525,148,0,12
524,148,1,11
529,149,0,12
530,149,0,21
531,149,0,22
528,149,0,11
532,150,1,11
533,150,1,12
535,150,0,22
534,150,1,21
536,151,1,11
537,151,0,12
538,151,0,21
539,151,0,22
540,152,1,11
541,152,0,12
542,152,1,21
543,152,0,22
547,153,0,22
544,153,0,11
545,153,0,12
546,153,0,21
551,155,1,22
548,155,1,11
549,155,0,12
550,155,1,21
554,156,1,21
552,156,0,11
553,156,0,12
555,156,0,22
559,157,1,22
558,157,0,21
557,157,1,12
556,157,0,11
560,158,1,11
561,158,0,12
562,158,0,21
563,158,0,22
566,159,0,21
567,159,1,22
565,159,0,12
564,159,1,11
571,160,1,22
569,160,0,12
568,160,0,11
570,160,0,21
572,162,0,11
573,162,0,12
574,162,0,21
575,162,0,22
577,163,0,12
578,163,0,21
579,163,1,22
576,163,0,11
580,164,1,11
581,164,0,12
582,164,1,21
583,164,1,22
587,165,0,22
586,165,1,21
585,165,1,12
584,165,0,11
591,166,0,22
588,166,0,11
589,166,0,12
590,166,0,21
593,167,0,12
595,167,0,22
592,167,1,11
594,167,0,21
596,168,0,11
597,168,0,12
598,168,0,21
599,168,0,22
600,169,0,11
601,169,0,12
602,169,0,21
603,169,0,22
604,170,1,11
605,170,0,12
606,170,0,21
607,170,0,22
611,171,0,22
608,171,0,11
609,171,1,12
610,171,0,21
612,172,0,11
613,172,0,12
614,172,0,21
615,172,0,22
616,173,0,11
617,173,0,12
618,173,0,21
619,173,0,22
623,175,0,22
622,175,0,21
621,175,0,12
620,175,0,11
627,176,0,22
626,176,0,21
625,176,0,12
624,176,0,11
630,177,0,21
628,177,1,11
631,177,0,22
629,177,0,12
635,178,0,22
633,178,0,12
632,178,1,11
634,178,0,21
636,179,1,11
637,179,1,12
638,179,1,21
639,179,1,22
640,180,0,11
641,180,0,12
642,180,0,21
643,180,1,22
647,181,0,22
644,181,1,11
645,181,1,12
646,181,1,21
648,182,0,11
649,182,0,12
650,182,0,21
651,182,0,22
652,183,0,11
653,183,1,12
655,183,1,22
654,183,1,21
659,184,1,22
658,184,1,21
657,184,0,12
656,184,0,11
662,185,0,21
663,185,0,22
661,185,0,12
660,185,0,11
667,186,0,22
666,186,1,21
665,186,0,12
664,186,1,11
668,187,0,11
671,187,0,22
670,187,0,21
669,187,0,12
673,188,1,12
674,188,1,21
672,188,1,11
675,188,1,22
679,189,1,22
678,189,1,21
677,189,0,12
676,189,0,11
683,190,0,22
681,190,0,12
682,190,1,21
680,190,1,11
684,191,0,11
685,191,0,12
686,191,1,21
687,191,0,22
691,192,0,22
688,192,1,11
689,192,0,12
690,192,1,21
692,193,0,11
693,193,0,12
694,193,0,21
695,193,0,22
696,194,0,11
697,194,0,12
698,194,0,21
699,194,0,22
700,195,0,11
701,195,0,12
702,195,1,21
703,195,0,22
706,197,1,21
704,197,0,11
705,197,0,12
707,197,0,22
710,199,1,21
711,199,0,22
709,199,0,12
708,199,1,11
713,200,0,12
712,200,1,11
715,200,1,22
714,200,0,21
719,201,0,22
718,201,0,21
717,201,0,12
716,201,0,11
723,202,0,22
721,202,0,12
720,202,0,11
722,202,0,21
724,203,0,11
726,203,0,21
727,203,0,22
725,203,0,12
730,204,0,21
728,204,0,11
729,204,1,12
731,204,0,22
734,206,1,21
735,206,0,22
733,206,0,12
732,206,0,11
736,207,0,11
737,207,0,12
738,207,0,21
739,207,0,22
743,208,0,22
742,208,0,21
741,208,1,12
740,208,0,11
746,209,0,21
745,209,1,12
744,209,0,11
747,209,0,22
748,210,0,11
750,210,0,21
751,210,0,22
749,210,0,12
752,211,1,11
755,211,1,22
754,211,1,21
753,211,1,12
759,212,0,22
758,212,0,21
757,212,0,12
756,212,0,11
762,213,0,21
763,213,0,22
760,213,0,11
761,213,1,12
764,214,0,11
765,214,0,12
766,214,0,21
767,214,1,22
768,215,0,11
769,215,0,12
770,215,0,21
771,215,0,22
775,217,0,22
774,217,0,21
773,217,0,12
772,217,1,11
779,218,0,22
778,218,0,21
777,218,0,12
776,218,0,11
780,219,0,11
781,219,0,12
782,219,0,21
783,219,0,22
784,220,1,11
785,220,0,12
786,220,0,21
787,220,0,22
788,221,1,11
790,221,1,21
791,221,1,22
789,221,1,12
795,222,0,22
793,222,0,12
792,222,0,11
794,222,0,21
797,223,0,12
799,223,0,22
798,223,0,21
796,223,0,11
800,224,0,11
801,224,0,12
802,224,0,21
803,224,0,22
807,225,0,22
806,225,0,21
804,225,0,11
805,225,0,12
810,226,1,21
811,226,0,22
808,226,1,11
809,226,0,12
813,227,1,12
812,227,1,11
815,227,1,22
814,227,1,21
816,228,0,11
819,228,0,22
818,228,0,21
817,228,1,12
823,229,0,22
821,229,0,12
820,229,0,11
822,229,0,21
824,230,0,11
827,230,0,22
826,230,0,21
825,230,0,12
830,231,1,21
829,231,1,12
828,231,1,11
831,231,1,22
832,233,0,11
834,233,0,21
835,233,0,22
833,233,0,12
839,235,0,22
838,235,0,21
836,235,1,11
837,235,0,12
842,236,0,21
841,236,0,12
840,236,0,11
843,236,0,22
844,237,0,11
845,237,0,12
846,237,0,21
847,237,0,22
849,238,0,12
848,238,0,11
850,238,0,21
851,238,0,22
855,239,1,22
854,239,0,21
852,239,1,11
853,239,1,12
856,240,0,11
859,240,0,22
858,240,0,21
857,240,0,12
860,241,0,11
861,241,0,12
862,241,0,21
863,241,0,22
865,242,0,12
867,242,0,22
864,242,1,11
866,242,0,21
868,243,1,11
869,243,1,12
870,243,0,21
871,243,0,22
875,244,0,22
872,244,0,11
873,244,0,12
874,244,0,21
879,245,0,22
876,245,1,11
877,245,0,12
878,245,0,21
882,246,1,21
881,246,0,12
883,246,0,22
880,246,0,11
884,247,0,11
885,247,0,12
886,247,0,21
887,247,0,22
888,248,1,11
890,248,0,21
889,248,0,12
891,248,0,22
892,250,0,11
893,250,0,12
894,250,0,21
895,250,1,22
896,251,0,11
897,251,0,12
898,251,0,21
899,251,0,22
900,252,0,11
902,252,0,21
903,252,0,22
901,252,1,12
904,253,1,11
905,253,1,12
906,253,1,21
907,253,1,22
908,254,0,11
909,254,0,12
910,254,0,21
911,254,0,22
913,255,0,12
915,255,0,22
912,255,0,11
914,255,0,21
916,256,0,11
918,256,1,21
917,256,1,12
919,256,1,22
920,257,1,11
921,257,0,12
922,257,0,21
923,257,0,22
924,258,0,11
925,258,0,12
926,258,0,21
927,258,0,22
928,259,0,11
929,259,0,12
930,259,0,21
931,259,0,22
935,261,0,22
932,261,0,11
933,261,0,12
934,261,0,21
936,262,1,11
937,262,1,12
938,262,1,21
939,262,1,22
943,263,1,22
940,263,1,11
941,263,1,12
942,263,0,21
945,264,0,12
946,264,1,21
947,264,0,22
944,264,0,11
948,266,0,11
949,266,0,12
950,266,0,21
951,266,0,22
955,267,0,22
954,267,0,21
953,267,0,12
952,267,0,11
959,268,0,22
958,268,0,21
957,268,1,12
956,268,1,11
961,269,1,12
963,269,1,22
962,269,1,21
960,269,1,11
964,270,1,11
965,270,1,12
966,270,1,21
967,270,1,22
968,271,0,11
969,271,0,12
970,271,0,21
971,271,0,22
973,272,0,12
974,272,0,21
975,272,0,22
972,272,0,11
976,273,0,11
977,273,1,12
979,273,0,22
978,273,0,21
983,275,1,22
982,275,0,21
981,275,1,12
980,275,0,11
987,276,0,22
985,276,1,12
984,276,0,11
986,276,0,21
989,277,1,12
991,277,0,22
990,277,0,21
988,277,1,11
995,278,0,22
994,278,0,21
993,278,0,12
992,278,0,11
997,279,0,12
996,279,1,11
998,279,0,21
999,279,0,22
1003,280,0,22
1002,280,0,21
1001,280,0,12
1000,280,0,11
1004,281,1,11
1006,281,0,21
1007,281,0,22
1005,281,1,12
1011,282,0,22
1010,282,1,21
1009,282,0,12
1008,282,1,11
1014,283,0,21
1013,283,0,12
1012,283,0,11
1015,283,0,22
1017,284,0,12
1018,284,0,21
1019,284,0,22
1016,284,0,11
1023,286,0,22
1022,286,0,21
1021,286,0,12
1020,286,0,11
1025,287,0,12
1026,287,0,21
1027,287,0,22
1024,287,0,11
1031,288,0,22
1029,288,0,12
1028,288,0,11
1030,288,0,21
1035,289,0,22
1034,289,1,21
1033,289,0,12
1032,289,1,11
1036,290,1,11
1037,290,1,12
1038,290,1,21
1039,290,0,22
1043,291,0,22
1040,291,1,11
1042,291,1,21
1041,291,0,12
1044,292,1,11
1045,292,1,12
1046,292,1,21
1047,292,1,22
1048,293,0,11
1050,293,0,21
1049,293,0,12
1051,293,0,22
1052,294,0,11
1053,294,0,12
1054,294,1,21
1055,294,0,22
1056,296,0,11
1057,296,0,12
1058,296,0,21
1059,296,0,22
1061,297,0,12
1060,297,0,11
1063,297,0,22
1062,297,0,21
1064,298,0,11
1065,298,0,12
1066,298,0,21
1067,298,0,22
1068,299,0,11
1069,299,0,12
1070,299,0,21
1071,299,0,22
1072,300,1,11
1073,300,1,12
1074,300,1,21
1075,300,1,22
1079,301,1,22
1078,301,0,21
1077,301,1,12
1076,301,0,11
1080,303,0,11
1081,303,0,12
1082,303,0,21
1083,303,1,22
1084,304,0,11
1085,304,1,12
1086,304,1,21
1087,304,1,22
1088,305,1,11
1089,305,1,12
1090,305,1,21
1091,305,0,22
1092,306,0,11
1093,306,1,12
1094,306,0,21
1095,306,0,22
1096,307,0,11
1098,307,0,21
1099,307,1,22
1097,307,0,12
1102,308,0,21
1101,308,0,12
1103,308,0,22
1100,308,0,11
1105,309,0,12
1104,309,0,11
1107,309,0,22
1106,309,0,21
1111,310,0,22
1110,310,1,21
1109,310,0,12
1108,310,0,11
1114,311,0,21
1115,311,0,22
1112,311,0,11
1113,311,0,12
1117,313,1,12
1116,313,0,11
1119,313,0,22
1118,313,0,21
1120,314,0,11
1121,314,1,12
1122,314,0,21
1123,314,0,22
1126,315,0,21
1127,315,0,22
1124,315,0,11
1125,315,0,12
1128,316,0,11
1129,316,0,12
1131,316,0,22
1130,316,0,21
1132,317,0,11
1133,317,0,12
1134,317,0,21
1135,317,0,22
1136,318,0,11
1138,318,0,21
1139,318,0,22
1137,318,1,12
1140,319,0,11
1142,319,0,21
1143,319,0,22
1141,319,1,12
1144,320,1,11
1145,320,0,12
1146,320,0,21
1147,320,0,22
1149,321,0,12
1148,321,0,11
1151,321,0,22
1150,321,0,21
1155,323,1,22
1152,323,1,11
1154,323,1,21
1153,323,1,12
1157,324,0,12
1158,324,0,21
1159,324,0,22
1156,324,0,11
1161,325,0,12
1163,325,0,22
1162,325,0,21
1160,325,0,11
1167,326,0,22
1165,326,0,12
1164,326,0,11
1166,326,0,21
1171,327,0,22
1170,327,0,21
1169,327,1,12
1168,327,0,11
1175,328,1,22
1174,328,1,21
1173,328,1,12
1172,328,1,11
1179,329,1,22
1178,329,1,21
1177,329,0,12
1176,329,1,11
1182,330,1,21
1180,330,1,11
1181,330,0,12
1183,330,0,22
1185,331,0,12
1186,331,0,21
1187,331,0,22
1184,331,0,11
1191,332,0,22
1190,332,1,21
1189,332,1,12
1188,332,1,11
1193,333,0,12
1192,333,0,11
1195,333,0,22
1194,333,0,21
1197,334,0,12
1198,334,1,21
1199,334,1,22
1196,334,0,11
1201,335,0,12
1203,335,0,22
1202,335,0,21
1200,335,0,11
1207,336,1,22
1204,336,1,11
1205,336,1,12
1206,336,1,21
1211,337,1,22
1210,337,0,21
1208,337,0,11
1209,337,0,12
1214,338,0,21
1213,338,0,12
1212,338,0,11
1215,338,0,22
1216,339,0,11
1219,339,0,22
1218,339,0,21
1217,339,0,12
1220,340,0,11
1221,340,1,12
1222,340,0,21
1223,340,0,22
1227,342,1,22
1226,342,1,21
1224,342,1,11
1225,342,1,12
1230,344,0,21
1229,344,1,12
1228,344,1,11
1231,344,1,22
1232,345,1,11
1233,345,0,12
1234,345,1,21
1235,345,1,22
1236,346,0,11
1237,346,1,12
1238,346,0,21
1239,346,0,22
1240,347,0,11
1242,347,0,21
1243,347,1,22
1241,347,0,12
1244,349,0,11
1245,349,0,12
1246,349,0,21
1247,349,0,22
1250,350,0,21
1251,350,1,22
1248,350,0,11
1249,350,0,12
1252,351,1,11
1253,351,0,12
1254,351,0,21
1255,351,0,22
1256,352,0,11
1257,352,0,12
1258,352,0,21
1259,352,0,22
1261,353,0,12
1263,353,0,22
1262,353,0,21
1260,353,0,11
1266,355,0,21
1267,355,0,22
1264,355,0,11
1265,355,0,12
1268,356,0,11
1269,356,0,12
1270,356,0,21
1271,356,0,22
1272,357,1,11
1273,357,0,12
1274,357,1,21
1275,357,0,22
1279,358,0,22
1276,358,0,11
1277,358,0,12
1278,358,0,21
1280,359,1,11
1281,359,0,12
1282,359,0,21
1283,359,0,22
1284,360,0,11
1285,360,0,12
1286,360,0,21
1287,360,0,22
1289,362,0,12
1290,362,0,21
1288,362,0,11
1291,362,0,22
1295,363,0,22
1294,363,0,21
1293,363,0,12
1292,363,0,11
1299,364,0,22
1296,364,0,11
1298,364,0,21
1297,364,0,12
1303,365,0,22
1302,365,0,21
1301,365,0,12
1300,365,0,11
1307,366,0,22
1306,366,0,21
1305,366,0,12
1304,366,0,11
1311,367,1,22
1310,367,0,21
1309,367,1,12
1308,367,1,11
1312,368,0,11
1313,368,0,12
1314,368,0,21
1315,368,0,22
1317,369,0,12
1318,369,0,21
1319,369,0,22
1316,369,0,11
1321,370,1,12
1320,370,1,11
1322,370,0,21
1323,370,1,22
1325,372,0,12
1326,372,0,21
1327,372,0,22
1324,372,0,11
1328,373,0,11
1329,373,0,12
1330,373,0,21
1331,373,0,22
1332,374,0,11
1333,374,0,12
1335,374,0,22
1334,374,0,21
1339,375,0,22
1338,375,0,21
1337,375,0,12
1336,375,0,11
1343,376,0,22
1342,376,1,21
1341,376,0,12
1340,376,1,11
1345,377,0,12
1347,377,1,22
1346,377,0,21
1344,377,0,11
1349,378,0,12
1351,378,0,22
1350,378,0,21
1348,378,0,11
1352,379,0,11
1353,379,0,12
1354,379,0,21
1355,379,0,22
1356,380,1,11
1357,380,1,12
1358,380,0,21
1359,380,0,22
1362,381,0,21
1361,381,0,12
1360,381,1,11
1363,381,0,22
1365,382,0,12
1364,382,0,11
1366,382,0,21
1367,382,0,22
1368,383,1,11
1369,383,1,12
1370,383,1,21
1371,383,1,22
1375,384,0,22
1372,384,1,11
1373,384,0,12
1374,384,0,21
1376,386,1,11
1378,386,0,21
1379,386,0,22
1377,386,0,12
1380,387,0,11
1381,387,0,12
1382,387,0,21
1383,387,0,22
1387,388,0,22
1384,388,0,11
1385,388,0,12
1386,388,0,21
1388,389,0,11
1389,389,0,12
1390,389,0,21
1391,389,1,22
1395,390,0,22
1392,390,0,11
1393,390,0,12
1394,390,0,21
1399,391,0,22
1396,391,0,11
1397,391,1,12
1398,391,0,21
1402,392,1,21
1403,392,0,22
1401,392,0,12
1400,392,0,11
1404,393,0,11
1406,393,0,21
1407,393,0,22
1405,393,0,12
1408,394,0,11
1409,394,0,12
1410,394,0,21
1411,394,1,22
1412,395,0,11
1413,395,0,12
1414,395,0,21
1415,395,0,22
1418,396,1,21
1419,396,0,22
1416,396,1,11
1417,396,0,12
1420,397,0,11
1421,397,1,12
1422,397,1,21
1423,397,1,22
1426,398,0,21
1427,398,0,22
1425,398,1,12
1424,398,1,11
1429,400,0,12
1430,400,1,21
1431,400,0,22
1428,400,1,11
1434,401,0,21
1432,401,0,11
1433,401,0,12
1435,401,0,22
1436,402,0,11
1439,402,0,22
1438,402,0,21
1437,402,0,12
1441,403,0,12
1440,403,0,11
1443,403,0,22
1442,403,0,21
1447,404,0,22
1446,404,0,21
1444,404,0,11
1445,404,0,12
1451,405,1,22
1450,405,1,21
1449,405,1,12
1448,405,1,11
1453,406,0,12
1452,406,1,11
1454,406,1,21
1455,406,0,22
1456,407,1,11
1457,407,0,12
1458,407,1,21
1459,407,0,22
1460,408,1,11
1461,408,1,12
1462,408,0,21
1463,408,0,22
1464,409,0,11
1465,409,0,12
1467,409,0,22
1466,409,0,21
1471,410,0,22
1468,410,0,11
1470,410,0,21
1469,410,0,12
1475,411,0,22
1474,411,0,21
1473,411,1,12
1472,411,1,11
1476,412,0,11
1477,412,0,12
1478,412,0,21
1479,412,0,22
1481,413,1,12
1480,413,1,11
1482,413,1,21
1483,413,1,22
1484,414,1,11
1485,414,0,12
1486,414,1,21
1487,414,0,22
1489,415,0,12
1488,415,0,11
1490,415,0,21
1491,415,0,22
1494,417,0,21
1493,417,1,12
1495,417,0,22
1492,417,0,11
1497,418,0,12
1499,418,1,22
1498,418,1,21
1496,418,1,11
1501,419,0,12
1502,419,1,21
1503,419,1,22
1500,419,1,11
1507,420,0,22
1505,420,0,12
1504,420,0,11
1506,420,0,21
1508,421,1,11
1509,421,0,12
1510,421,1,21
1511,421,0,22
1512,422,0,11
1513,422,0,12
1514,422,0,21
1515,422,0,22
1516,423,0,11
1517,423,0,12
1518,423,0,21
1519,423,0,22
1522,425,0,21
1520,425,0,11
1521,425,0,12
1523,425,0,22
1527,426,0,22
1524,426,1,11
1525,426,0,12
1526,426,0,21
1530,427,0,21
1531,427,0,22
1528,427,0,11
1529,427,0,12
1535,429,1,22
1533,429,0,12
1532,429,0,11
1534,429,0,21
1536,430,0,11
1537,430,1,12
1538,430,0,21
1539,430,0,22
1540,431,0,11
1543,431,0,22
1542,431,0,21
1541,431,0,12
1547,432,0,22
1544,432,1,11
1545,432,1,12
1546,432,1,21
1549,433,0,12
1550,433,0,21
1551,433,0,22
1548,433,0,11
1552,434,1,11
1553,434,1,12
1554,434,1,21
1555,434,0,22
1556,435,0,11
1557,435,0,12
1558,435,0,21
1559,435,0,22
1563,436,0,22
1560,436,1,11
1561,436,0,12
1562,436,1,21
1566,437,0,21
1567,437,0,22
1564,437,0,11
1565,437,0,12
1571,438,0,22
1570,438,1,21
1569,438,0,12
1568,438,0,11
1572,439,0,11
1573,439,0,12
1574,439,0,21
1575,439,0,22
1579,440,0,22
1578,440,0,21
1577,440,0,12
1576,440,1,11
1580,441,0,11
1581,441,0,12
1582,441,0,21
1583,441,0,22
1585,442,0,12
1586,442,0,21
1587,442,0,22
1584,442,0,11
1588,443,1,11
1589,443,1,12
1590,443,1,21
1591,443,1,22
1594,444,1,21
1592,444,1,11
1595,444,0,22
1593,444,1,12
1599,445,0,22
1598,445,0,21
1597,445,0,12
1596,445,0,11
1603,446,0,22
1601,446,0,12
1600,446,1,11
1602,446,0,21
1604,447,0,11
1607,447,0,22
1606,447,0,21
1605,447,0,12
1610,449,0,21
1608,449,0,11
1611,449,0,22
1609,449,0,12
1615,450,0,22
1614,450,0,21
1613,450,0,12
1612,450,1,11
1617,451,0,12
1618,451,0,21
1616,451,0,11
1619,451,0,22
1620,452,0,11
1622,452,0,21
1623,452,0,22
1621,452,0,12
1627,453,0,22
1626,453,0,21
1625,453,1,12
1624,453,0,11
1629,454,0,12
1631,454,0,22
1630,454,0,21
1628,454,0,11
1632,455,0,11
1633,455,0,12
1635,455,1,22
1634,455,0,21
1638,456,1,21
1636,456,0,11
1637,456,1,12
1639,456,1,22
1643,457,0,22
1642,457,1,21
1641,457,1,12
1640,457,1,11
1645,458,0,12
1644,458,0,11
1647,458,0,22
1646,458,0,21
1648,459,0,11
1649,459,0,12
1651,459,0,22
1650,459,0,21
1652,460,0,11
1653,460,0,12
1654,460,0,21
1655,460,0,22
1656,461,1,11
1657,461,0,12
1659,461,0,22
1658,461,0,21
1663,462,0,22
1662,462,1,21
1661,462,0,12
1660,462,1,11
1664,463,1,11
1665,463,0,12
